text,label
['texts polish with chemicals cipher bats an eye text polish with chemicals everyrody lose his dump'],1
['if she can type lolwithout laughing and then she can type i make out youwithout loving youstay wake'],1
['unless aliveness also gives you water system and sugar your lemonade is gonna suck'],1
"[""thats wherefore i didnt smack you back i learned a long ago ne'er to wrestle with a pigyou get dirtyand besidethe pig likes it""]",2
['jokesmelon when you are in final yr of technology but cant fix household appliances parents iss lallu laal pe to bina matlab hullo paise waste kr rahe hei'],1
['practise you know how to use an oven or make i need to dig up hitler so he rump demonstrate you'],3
happiness is when she says mere saree ka pallu kamar ke andar dal do desi adult trolls,0
even without makeup some people looks good bhosdike jaldi link de ye to meri bhabhi jsi dikh rhi h kahi vahi to nahi,0
['der fuhrer coolly killing millions of jews with no remorse'],3
we live in a society where ranbir is called as a fuck boy for having  bfs and this lady is face of feminism  truth even after having  bfs   sugar daddies,0
price i paid price i told my mom,0
cricket can be cruel sometimes hetmyer  pant gave it their all but fell short of  run,0
pm ki seat thi isliye jaane diya dholakpur ki hotitoh baahon mai hoti,0
gentle giantikunaal if abhishek wasnt bachchanabhishek bachchan juniorbachchan replying toikunaal hahahahafunnybut still better looking than you,1
the oldest olive  tree in the world  years old crete greece,0
divided by teams united by names,0
interviewerhow would you approach a female client igbcbilli me hey nice dp,0
adam schiff used tax payer money to pay off a  year old male due to sexual harrassment claims echo if you are sick of this creepy  dosgraceful hypocrite trashing our president ,0
['i bequeath do it clog slam you with my dick'],1
['dafaq is haywire with robberts dog'],1
['when moslem hoi polloi use km per hour instead of turkey per allah hu akbaar this be why i bomb people'],3
['my current life me enjoying societal media by sharing memes ishitaroy'],3
['when you tell her you be going to fuck her till she was stupid she didnt believe you now shes like'],2
['if that fuckin bastard wins were all going to advert g from nooses you better limit this shit hillary clinton email to donna brazile oct'],3
['kunal karma fails to stimulate people laughtechnique hi galat hai tumhari'],1
petrol,0
mention a friend without whom your life is incomplete,0
['me act asleep mom waiting for maine to crack up and laugh'],1
['you find a new youtuber he funny all of his picture are funny his last video was class ago'],1
['i act not want to take heed anymore astir gas control from a person world health organization is making information technology easy for iran to obtain atomic weapons'],3
govtpasses students without examsatmahatya kiya hua vidyarthi,0
['thats black people for ya what did you expect'],2
she has a separate fanbase,0
its not stupid if it works,2
['oh my idol one dont establish a fuck'],1
['never had one before what a elbow room to yourself a white cunt'],2
shalini shankar authordesi land,0
seven has evenin it yeah so  thats odd,0
['rozgarca memeswalaladka when your best friend kills your pakki goti in ludo saala saanp ko paal raha tha'],3
my mom i gave all your toys to your little cousins  years old me,0
['pine tree state not keep mantrap in the kitchen now this is an avengers level threat'],3
['pigeons after they ca ca no scope on your car and unlock the rainbow skin'],3
did the irish celebrate black history month,0
nobody  harshal patel right now andhera hogya hai jevan main bilkul,0
['if you think driving alone with a masquerade be mute 1 raise you this'],2
['pakistan affected role recovers from coronavirus throws party to incontrovertible again gaand fate toh destiny par nawabi atomic number 11 ghate'],2
['gotta be careful who you lie with with citizenry will instruct you just to offend you'],3
['when you are pro in licking'],1
['young lady gonna take picture comparable this and still hate on each early'],2
['penury iodine female musician for this gameany volunteer mehta ji haanpatahai replying to jokebazz ladki tujhse fasti naidaaru abhi sasti nai rishabh beta masti naiii'],1
['on that point is no such thing as an appropriate jest thats wherefore its a joke'],1
['drop cute might love a goat later idk'],3
['drop off and hit the bathing tub forthwith everyone is asking if things are okay at place'],3
['friendly reminder a floozy and con human beings are in the white hot theatre fucking things improving'],3
master ji didi ki blouse ek bilang choti kerdo,0
['when you are pro in licking'],1
   ,0
['during sexual activity pati darling ladka nikalu ya ladkiwife dard se meri gnd fati ja rhi hai phle jo dala hai wo bahar nikal'],1
['populist jan schakowsky defends ilhan omar she comes from a unlike culture where they want to kill all the jews'],3
customer ye h tumhara  extra,0
['pakistan patient recovers from coronavirus throws company to positive again gaand fate toh circumstances equivalence nawabi na ghate'],2
['gave my wife an sexual climax unthankful bitch spittle it out'],2
['yes sir thats a dick'],1
romanaraza after pubg banpubg users,0
['raise your hand if you think stress ball really ferment an doctor of osteopathy world health organization needs a stress chunk when you take boobs'],1
['gentle giantikunaal if abhishek wasnt bachchanabhishek bachchan juniorbachchan reply toikunaal hahahahafunnybut still good looking than you'],1
frustrated programmer bestlnd tweets reportermodiji aap hmesha raat ko speech kyu dete hau modiji narendramodi pm hu isliye shaam ko ata hu am hota to din me ata,0
['when the black minor start fighting at schoolhouse'],2
['three half wit phollow dis page bhencho live two igtv ii bakchodi unseen comics ii memes followed by and others understand caption for comixs'],2
['when your ex says you wont detect a btch one half the char i am'],2
['we fly planes into their buildings now they osculate our piece of tail'],1
['you find information technology dysphemistic i discover information technology funny thats wherefore im happier than you'],1
['gotta live careful who you eff with multitude will learn you just to hurt you'],3
['aaaaaaaaaaaaaah my dick be stuck in the draftsman'],1
['atomic number 2 told his daughterdont tell anyone that your father make up a janitorthey will express joy at youshe posted this photo on social meshing and wrotemy daddy is a janitorhe is my pridei love youdad'],1
['raise your handwriting if you think stress ball really ferment an do who needs a stress testicle when you take boobs'],1
when you go offline your photo me,0
['exercise he bite no but he buns hurt you in other ways gar ja chutmari ke hume bhi corona krvaega'],3
['dishwasher be broken in smack her a few times'],3
['clasp upwards sugar tits cause im astir to take up you to pound town in the fuck motortruck'],1
['whenever you feel stupid remember this'],2
['when they dont let you use piddle on holi or burst snapper on diwali so you just interchange them and laugh at the government yeahthis be big brain meter'],1
['iss baar ipl pakka rcb jeetegi neeche kya dekh rahe ho joke improving hi khatam ho gaya'],1
['me watching select clip news pine tree state dumb fuck juice scoopwhoopcom'],2
['prelude pinned by peepoye jasmine nehra hithesha exist my room match for almost years in bangalore she use to take free pizza from dominos an pizza hut in the past as well i bear film with her and one state that its her behaviour to take free food and vilification'],3
['we fly planes into their building instantly they kiss our buttocks'],1
this is me in future  xavier okay what are u selling behind,0
['vishwas panditjiii when my mammy laughs at my silly jokes me tujhe hasana na mujhe apni responsibility lagti hai'],1
['democrat jan schakowsky defends ilhan omar she comes from a dissimilar culture where they want to kill all the hebrew'],3
['kamwaliचल अपन े कपड े उत ा र आज त ु झ े क ु त ी य ा बन ा कर … full account in … s highlights'],2
salman khan this could be us aishwaryarai,0
['i slant pop the terrorist theyre all my relatives'],3
kangana  all starkids are getting work and fame because of their parents is in industry nepotism meanwhile,0
['pine tree state trying to have sexuality with my gf as quiet as possible gf'],1
['telling a miss you hitch off to her be the ultimate compliment with wholly the free porn there is she follow choose'],1
['non sure if youre being rum or stupid'],2
['rohit mehras shadow is cool just answer you of all time notice jadoos dwarf the lauda ka shadow hai'],3
['pigeons after they shit no setting on your car and unlock the rainbow hide'],3
['jokemelon frd tere to maze h ghar pe at home my parents to me fata fertile yeh kaam kahatm karoge toh dusra kaam milega'],1
['one stephen samuel wise life money is alike dettol because it kills problems'],3
all shinchan characters in single picture drop if you truly love shinchan show,0
['jokesmelon mom mere phone ka net itna slow kyu chal raha h mewho just finished her datum'],1
['papa duniya gol hai atomic number 11 nahi beta duniya madarchod thiduniya madarchod haiduniya madarchod rahegi'],2
['my parents detest this player simply because of his hairstyle'],2
['rohit mehras shadow is cool but set you ever so notice jadoos shadow the lauda ka shadow hai'],3
['validation you dont have to vaporize a plane into a construction to destroy a state'],3
['you find a new youtuber hes funny all of his videos exist funny his concluding video make up years ago'],1
['and and so i told that goat fucker suck my star spangled dick'],3
['girl score pine tree state knowing i cant come to her back maine believing in equality'],3
['goalert a pilot was fire by us for tweeting pm is an idiot when we sacked him atomic number 2 said unity was referring to boris johnso only we refused to believe him and saidyou cant chump us we know which pm isan idiot fly smart go'],2
['if that fuckin illegitimate wins equal all going to cling from nooses you better ready this shit hillary clinton electronic mail to donna brazile oct'],3
['i volition kill this white hot mankind ooo wwe fans'],3
['raise your hand if you suppose stress ball real mold an do world health organization demand a tenseness ball when you have boob'],1
when shahrukh khan asked hollywood actress cate blanchett for a selfie  bmf soft korner he knows how to flirt with girl harshita sheth but nvr flirted with me soft korner harshita seth cz he dont know how to flirt wid angel,0
['putindo you fuck siberia guy no vladimir putin you will if you kick the chair one more than sentence'],3
['jesus how the the pits make you spell street wrong streat i cant represent all about like spelling and shit'],1
['one testament fucking choke slam you with my dick'],1
['dazed you are breed you should not'],2
when you die and go to heaven but now have to wait for your doggo to join you,0
['girls hate boys who rest fastball sleeps foremost pen short replies donnt respond on time'],2
['fuck it doggy trend practice'],3
['been talking shit astir trump since day one forthwith shout like bitch after getting called out'],2
tum sab ipl mein busy raho waha zimbabwe ne pakistan ko hara dia,0
['iss baar ipl pakka rcb jeetegi neeche kya dekh rahe ho joke uper hi khatam holmium gaya'],1
['musslamic populist ilhan omar has threatened members of congress shes tell various republican that shell send them shawarma to make them a taste of her refinement'],3
['you talk similar a faggot and your shits all check'],1
['kidsapke mobile mai plot haimebhaag madharchod'],2
['i volition fucking choke slam you with my dick'],1
when someones looking at me while im doing something,0
['eat have more than more bacon sexual activity'],1
['pakistan patient recovers from coronavirus throws party to positivist once again gaand fate toh fate equivalence nawabi atomic number 11 ghate'],2
me my brother my father reading news papa kuch paise chahiye ghumne jana hai deta hudeta hupehle yeh dekho,0
['me watching quality time news maine dull fuck juice scoopwhoopcom'],2
['moments after you post something that you sleep together is gonna start some crap'],1
rich middle class poor boys hostel,0
anjaneyadri hill its the birthday of lord hauman jai bajrang bali,0
['i cerebrate it funny story to chaffer over price with hookers when youre just going to kill them anyhow'],3
fuck it doggy style practice,3
after uninstalling chinese apps my chinese phone  meri aankhon me to dekh,0
['legend who made u laugh without saying anything xavier agree'],1
['gentle giant ikunaal if abhishek wasnt bachchan abhishek bachchan juniorbachchan replying to ikunaal hahahaha funnybut nevertheless better face than you'],1
aaj se toh ipl shuru hone wala tha maaki cht china ki,0
['when she ultimately agrees for a long ride but petrol leontyne price crisscross laughing crying'],1
['and i even got a book of job in relation these americans are and then dazed yepand then i beat the usa immigration sytem by marrying my own comrade'],2
['my current lifetime me enjoying societal media by sharing memes ishitaroy'],3
when youre still a week away from pay day and your car breaks down on you,0
['musslamic democrat ilhan omar induce peril members of congress shes told several republicans that blast send them shawarma to give them a gustation of her culture'],3
my dream when my bestfriend get married,0
what percentage you got in  me,0
['come hither i pauperization to smell the stupid out of you'],2
['the villain 1 will demolish the human race the hero where you gonna live and so the villain'],3
['kamwaliचल अपन े कपड े उत ा र आज त ु झ े क ु त ी य ा बन ा कर … total story in … s highlights'],2
['eat have more more bacon gender'],1
['when you look at your check ticket stub and see how much union and state took you raggedy bitch'],2
['headman crooked ivory spurs aka donald trump prove you dont have to make up poor to be whitened trash'],3
['seminal fluid here i want to smack the stupid verboten of you'],2
['fly cute mightiness fuck a capricorn the goat later idk'],3
['if you sound out these muslim protesters follow violent they will wipe out you'],3
['texts polish with chemical substance everybody loses his shit texts polish with chemical substance nobody lick an eye'],1
['pigeons after they tell on no scope on your elevator car and unlock the rainbow peel'],3
['listen bitch before you start fucking with me you should know my team be large'],2
['get a condom for your heartim about to have it off your feelilng'],3
who will wintakes money from jijaji doesnt involve sister in his businesspatriarchalmothers politics limited to amdawad cannot end even his own gareebi belongs to the state of chowkidar made his jijaji rich gave a very important position to sister in the family firmfeministmothers politics spread all over india plans on ending  crore peoples gareebi fighting against the chowkidar,0
['what do you want for you birthday whatsoever lol'],2
['the 3 most badass anime'],2
['kunal karma fails to puddle people laughtechnique hi galat hai tumhari'],1
"[""you just went good goat fucker ne'er function full capricorn fucker""]",2
['smell that thats wherefore we have to use prophylactic'],1
everything in this picture is in your pocket,0
chimps asking for food,0
['i dont know who gave my child a whistle but i will find you and i will kill you'],3
chandigarh university weak financial condition of a bright student  scholarship,0
['1 wise life money is similar dettol because it kills job'],3
it is only when a mosquito lands on your testicles that you realize there is always a way to solve problems without using violence,0
['aaj sex ho jaye nehi baba humming papa ke ghar mean hai … to kya mera baap ka ghar rendikhana hai jo roz taiyar atomic number 67 jati hai bkl'],1
['when your x enjoin you wont find a btch one half the woman i am'],2
['now i understood why she express mirth literally for no reason'],1
['when you are pro in cream'],1
namedream  advise for the younger generation be kind to everybodythey all have a past,0
['comedian caught releasing laughing gas on his showarrested other brook up comedians mast program hai'],1
['she never put one across youyou invariably knew exactly what she wasand you lover her anyway'],2
normal people me,0
['its non stupefied if it works'],2
you cry over boys i cry over study we are not same sis,0
['been talking shit astir cornet since clarence shepard day jr. one now crying like gripe after getting called verboten'],2
['man behind viral spanosh laughing guy meme have pass out yaad teri aayegi mujhko bada satayegi'],1
['kunal karma bomb to make people laughtechnique hi galat hai tumhari'],1
['iodin have never been afraid of ghists and horro movies but this diddly shit used to frighten off me like hell'],3
actual picture of lil pump writing the lyrics to gucci gang,0
checking my phone in bed when i should be sleeping,0
['hitler nonchalantly bolt down millions of jews with no self reproach'],3
['nepotism in bollywood personify like director chutiya hau tumhara ladka bollywood celebrity chutiya hai ye important nahi hai hamara ladka hai ye significant hai'],2
['does helium bite no only he can anguish you in other elbow room gar ja chutmari ke david hume bhi corona krvaega'],3
['how she describe your dick while yall are dating v after yall break upwards'],1
tag a parter name the song,0
['juan joy borja the laughing guy own passed away at the age of you made usa laugh though we couldnt understand what you were say rakehell king'],1
['my current life maine enjoying social media by sharing meme ishitaroy'],3
['if that fuckin sob win constitute all get going to give ear from nooses you expert situate this shit hillary clinton email to donna brazile october'],3
['hours ago karnataka residents burst firecrackers to celebrate the reopening of liquor shops mxplayer bevda gaand fate toh fate equation nawabi na ghate'],2
['i want to hold your hand laugh with youwalk adjacent to you snuggle on the couch aspect into your optic talk about everything kiss your nerve every damn day'],1
['i sit by myself talking to the moon trying to get to you in hopes youre on the other side of meat peach to me too operating theatre constitute i a sap world health organization model unaccompanied talking to the moon'],2
['when your little girl be bulimic but you like fret sounds so you call her fatso while you beat your meat in the shower'],2
worst pijama party ever,0
['when your friend is going something stupid and you wanna blockade him but besides wanna see what happens stop'],2
['during sex i all of a sudden stopped and didnt move she what are you do me hush bitch i seen this on pornhub it yell buffering'],1
guys never demand cbi inquiry as a bluff worst mistake of my life,0
['most unenviable sexual activity momentour grandma walked in our'],1
['pakistan patient recovers from coronavirus throw party to positive again gaand fate toh fate par nawabi na ghate'],2
['about my page in that location will follow shop you dont like im go to carry it anyway'],1
['why not portion so i thought screw information technology anjem choudary wants this textd because he say information technology insults islam'],1
['felling cute mightiness sleep together a goat later idk'],3
['get backwards in that oven you racist white hot bitch'],2
['dazed you be breed you should not'],2
['stupid people should conduct a star sign to permit others know theyre unintelligent me some do'],2
scoopwhoopcom clothes i have washed clothes i have,0
['and i even got a job in sexual congress these americans are so stunned yepand then i thrum the usa immigration sytem by marrying my own sidekick'],2
['raise your hand if you think stress ball really work an bash world health organization necessitate a focus lucille ball when you have boobs'],1
['sumit abay sumit sunna haan bol i love you bhag bsdki april fool banaya he she'],2
['this shit is wherefore i bake masses'],3
['gentle giant ikunaal if abhishek wasnt bachchan abhishek bachchan juniorbachchan replying to ikunaal hahahaha funnybut still better look than you'],1
['this shit live wherefore one bake people'],3
['pine tree state acting asleep momma look for me to crack up and laugh'],1
['i cant kill the terrorist theyre all my relatives'],3
['goalert a pilot was sacked by u for tweeting pm is an changeling when we sacked him he said ace was referring to boris johnso but we refuse to consider him and saidyou cant fool us we know which pm isan idiot fly smart go'],2
['cogent evidence you dont throw to fly a plane into a construction to destroy a country'],3
['make back in that oven you racist white kick'],2
when your best friend is getting married to hrithik while you have to settle for jethalal,0
['i actually dont talking to anybody how 1 habituate to anymoreall that friend shit faded when i realized mass only want you around when information technology beneficial to them'],3
['one hate things vampire werewolves and witches'],2
['sumit abay sumit sunna haan bol i love you bhag bsdki april mug banaya he she'],2
['putindo you have sex siberia guy cable no putin you will if you kick the chair one more than meter'],3
['its not a hijab its a nappy for people with shit for brains'],1
['no im not going to vote down the gays make slavery legal and subscribe away woman rights im non a muslim'],3
['hey mom the goats asshole is in spite of appearance out what do'],1
['bolt down coronavirus gadget'],3
can i go now guys,0
['when you tell her you was become to hump her till she comprise stunned she didnt conceive you now shes like'],2
my facethe girl i want face doesnt matter work hard and do a goverment job,0
['oh atomic number 2 using you for sex stop bitching sex is awesome complain when hes using you for washables or a human shield'],1
['weree just hither to go down on you stupid british people e up letting u in your country'],2
her instagram bio  wanderlust traveller also she every  on a road trip,0
if the opposite of con is pro is congress the opposite of progress,0
['yall catch any to a greater extent a them cracka ass crackas'],1
['she never fooled youyou always knew exactly what she wasand you lover her anyways'],2
['how she describes your dick while yall are dating v after yall jailbreak up'],1
['one and only says he didnt kill the blackbuck though everyone know he did former says he killed the black buck though everyone hump he didnt'],3
['wherefore non share so i thought screwing it anjem choudary wants this textd because he says information technology insults islam'],1
relativetu college mei h na mehaan relativeteri height se lagta hi nahi h tu college mei,0
['girl hitting me knowing ane patois hit her back me believing in equivalence'],3
quarantine day   me encouraging police for beating everyone on road khopdi tod saale ka,0
['me keep an eye on friends without laugh raceway scoopwhoopcom'],1
['delhi police force just gonna suffer there and watch you burn scoopwhoopcom'],3
['only man to grant a terrorist million dollar sign for killing an american oldierfucking scum travelling bag'],3
['not sure if youre make up funny or stupid'],2
people ask what you do for living so they can calculate the level of respect to give you,0
['fcuk itdora fatehi'],3
['proof you dont have to fly a airplane into a building to destroy a carry nation'],3
i want to be alone with someone else who wants to be alone,0
['ane think its funny to haggle over mary leontyne price with street girl when youre just going to kill them anyway'],3
['during sex pati darling ladka nikalu ya ladkiwife dard se meri gnd fati ja rhi hai phle jo dala hai wo bahar nikal'],1
['chief crook ivory spurs aka donald trump essay you dont have to be poor to be livid trash'],3
['that post was then shit mel gibson personify take a crap a picture about it'],1
pubg call of duty  mobile scoopwhoopcom,0
['sumit abay sumit sunna haan bol i love you bhag bsdki apr tomfool banaya he she'],2
['raise your bridge player if you think stress ball really work an do world health organization needs a tenseness ball when you have dumbbell'],1
['virat no users obtain viratkohli mutual follower suggested rohi rohit sharma follow in the meantime viratsaala jalta hain mujhse'],3
hey mom the goats asshole is inside out what do,1
['the indian cobra can pour down its preys with one bite indian cobra daddy wherefore pious platitude you kill satisfiedindian parents'],3
kabhi khusi kabhi gam,0
['sexbomb sexbomb you comprise my sexbomb'],1
when you do a fat rail but you still feel down,0
['now i understood why she express mirth literally for no reason'],1
['nepotism in bollywood constitute like music director chutiya hau tumhara ladka bollywood celebrity chutiya hai ye important nahi hai hamara ladka hai ye authoritative hai'],2
['putindo you know siberia guy rope no vladimir vladimirovich putin you will if you kick the chair unity more than metre'],3
me at  am imagining the funeral of a person who is still alive,0
['i in truth dont talk to anybody how i used to anymoreall that friend asshole faded when i realized people only require you around when its beneficial to them'],3
['when you are pro in figure out'],1
['der fuhrer want this embarrassing photo of him demolish'],3
['rohit mehras phantom is cool but make you of all time notice jadoos shadow the lauda ka shadow hai'],3
['listen bitch before you start love with me you should know my squad represent bigger'],2
['new car for stupefied whore married woman carihatemywife'],2
['bolt down the jews and muslims for being antiwhite'],3
['the colleague they hate the confrere i hate maine hr scoopwhoopcom'],2
delhinoidaup,0
 rupee huye ye lo  rupee  ka kya de dusikaa do bctoffie ka sochna bhi mat,0
['dish washer cost broken slap her a few times'],3
['when your homie bedevil a heart react on your status just fucking buss me man'],1
the trust between brother and sister,0
['trial impression you dont let to fell a plane into a building to destroy a nation'],3
['when she misrepresent cleans sucks a beggarly dick just you gotta work'],1
['if youre protesting against this man visiting the uk but protesting for this woman to come back to the uk and then youre a special variety of dazed'],2
woh see you againwale singer ka naam kya haicharlie puth,0
moi personal pao inta like to kbhi hamen hamare muh pe bhi nahi mile,0
mai to tereko vanmanush samjha tha tu toh dev manush nikla re,0
['american cop when they graduate police academy permit the opprobrious man come forth allow slaying be done upon him'],3
['when your gf insulting you but you require sex tonight'],1
['igbcbilli vijay mallya sunil gavaskar ko sikhate hue ki sbi chi app se loan ke liye kaise apply karte hai'],2
me when i see dogs,0
['me and my best friend laughing at something stunned nobody else find funny'],2
['you are give wishbut everything you like happens to everyonewhat be your wishdiscussion i wish id shit myself nowim in the bathroom so the consequence for everyone else is gonna be hilarious'],1
['adolf hitler and mussolini sharing a laugh'],3
['novel motorcar for stupid sporting lady wife carihatemywife'],2
carrying rcb since years,0
['and then i narrate that caprine animal fucker suck my star spangled tool'],3
['a muslim terzetto'],1
['smell that thats why we take to use condoms'],1
['der fuhrer looking sorry af'],3
['i scarce wanna point you something comment what you think he gonna show this goat fucker'],2
['when your ex husband pronounce you wont find a btch half the woman i represent'],2
['you utter like a fairy and your mother fucker all retarded'],1
['pop duniya gol hai na nahi beta duniya madarchod thiduniya madarchod haiduniya madarchod rahegi'],2
['when you find come out the girl you comparable doesnt like dank meme got me fucked upwards i bet she wipes back to face what a thot that goosey hoe i hope she die'],2
my friends first night expectations reality,0
['remember this ambulanceit kills one c of masses to save one'],3
['keep flirting with me i will find you and i will fuck you'],3
['bountiful white personify the greatest enemy of african americans james meredith james merideth be a republican an writer and most notably the first dark student accept to the university of missippi'],3
['instructor what be the name of stadion situate in ahmedabad bal narendra it barendra modi stadium teachher idiot maine stadium ka naam ouncha hai tumhara nahi bal narendra volition run across in'],2
['there is no such affair as an appropriate joke thats wherefore information technology a joke'],1
teacherthis is the worst class i have ever seeni am leaving the class,0
['you rape em we scrape em no fetus can defetus'],3
['if you conceive driving alone with a mask exist dull i raise you this'],2
close enough,0
['one hate things lamia werewolves and witches'],2
['fcuk itdora fatehi'],3
['felling cute might fuck a capricorn the goat later on idk'],3
do you think a terrorist has or could infiltrate our goverment ,0
when she is wirh her husband when she is with her boyfriend,0
['i leave fucking choke slam you with my dick'],1
losing a friend is worse than a breakup,0
['if that uckin bastard winnings were all go bad to fall from nooses you better fix this shit hillary dewitt clinton e mail to donna brazile oct'],3
['thrki political boss … permottion क े ल ि ए पड़ े ग ा म ु झस े ठ ी क ह ै सर ल ी ज ि य े study full narrative on'],2
['ace might not be good at sucking stopcock but i can put beavers outta workplace'],1
duse built a secret apartment in an unused corner of a busy shopping mall and lived there for  years before being discovered modern problmes require modren solutions,0
in my country i am forced to keep my mouth shut here i am free to talk trash about this country in hopes that it can change into a country where i am forced to keep my mouth shut,0
['fuk cafes and restaurants this be how me and my homies observe natal day'],3
['kill coronavirus gadget'],3
['when dudes try to exist funny at the club im sorry is this some sort of tike joke that im too fertile to realise'],1
using whatsapp for texting   using insta dms for texting,0
['me watching quality time news program me dumb fuck juice scoopwhoopcom'],2
['im the danger or whateva breaking stereotypes hardly native american matter'],2
english vs indian,0
['livelihood in india right now im surrounded by cretin'],2
['trump as a female looks like yo deems taylor jonathan swift'],1
['tf is she lookin at'],1
"[""does he sting no but atomic number 2 buns hurt you in early ways gar ja chutmari ke hume bhi st. elmo's fire krvaega""]",3
['peerless day to my man because he deserves that dump'],3
['favorable reminder a hooker and confidence trick man be in the blanched house fuck things up'],3
teacherboard kon saaf karegafirst beanchers nibbas mai…merko sab ata hai mai expert hu,0
whoever is trying to bring you downis already below you,0
['what part of ane didnt find shit do you libtards non translate'],1
['rozgarca memeswalaladka when your good admirer kills your pakki goti in ludo saala saanp knockout paal raha tha'],3
['if you enjoin these moslem protester are violent they will kill you'],3
all what girls want in a boy powerfull respect elders loves kids romantic good sense of homour muscular body,0
['i need ashen hoi polloi and aspirins out of this country why because they are whitened and they work'],3
a group of  friends is always the best,0
arwin r marak my head is on profile picture,0
['texts polish with chemicals cypher bats an center texts polish with chemicals everybody loses his shit'],1
['me watching prime time intelligence pine tree state dumb fuck succus scoopwhoopcom'],2
['your brain tricks you into seeing yourself times to a greater extent attractive in the mirror than you actually are this shit hurt my feelings'],1
['gave my wife an orgasm unthankful bitch spit information technology away'],2
['what component of i didnt find shit perform you libtards not empathize'],1
['bitch please go back to england'],2
['when she at long last agrees for a long drive but petrol monetary value crosses express joy crying'],1
['comedymetvbd taste to not laugh challenge must watch new laughable video episode'],1
['the same torah that you support to silence citizenry you discord with can be apply to silence you dumbass'],2
bandi ne kahanobody is at  home  uske ghar jaake dekha toh sach me tala laga,0
['when you told her you be go to fuck her till she was stupid she didnt think you now shes like'],2
['if that fuckin bastard wins personify all go to flow from gin you better doctor this shit hillary clinton email to donna brazile october'],3
ye cameraman johny sins ka bhi baap nikla bc,0
['listen bitch before you begin fucking with me you should know my team is bigger'],2
horney wifes are best in seduction,0
['girl hitting pine tree state knowing i cant dispatch her back maine believing in equivalence'],3
['girls gonna accept photo like this and notwithstanding hate on each other'],2
['cringe dont take any dressing signified omg harry styles and then cute'],1
['she pamper suck my bbs henahi babymain sirf amul ka doodh pita hu'],1
when you accidentlly right swipe an ugly girl and she matches,0
['we can pour down as many as we want and your stupid political science keeps institute us in'],3
['the baddie ace will destroy the world the heron where you gonna hot then the villain'],3
['i say charwoman of color because i need to follow inclusive of all but white women'],3
['when your homie throws a heart react on your position just fucking kiss pine tree state man'],1
['kunal kamra fails to make multitude laugh rahul indira gandhi proficiency hi galat hai tumhari'],1
['this pork cost indeed rude its ramadan time muslims worship piggy'],2
['kidsapke mobile mai game haimebhaag madharchod'],2
['my current life me savor social media by sharing memes ishitaroy'],3
sakinaka junction in  miss one turn and you reach sri lanka,0
lets take out the trash impeach both,0
['if that uckin bastard win were all going to give ear from nooses you unspoiled fix this shit hillary clinton email to donna brazile oct'],3
mumbaikars at  c scoopwhoopcom,0
['aaj sex atomic number 67 jaye nehi baba hum daddy ke ghar mean hai … to kya mera baap ka ghar rendikhana hai jo roz taiyar ho jati hai bkl'],1
girls will be girls,0
['i detest buffalos they break my ground'],2
['unless life also gives you water and saccharify your lemonade is gonna suck'],1
bc ye kodak wale bra kabhi se manufacture karne lage,0
if badan pe sitare lapete huyehad a face,0
['happy birthday ya lil goat fucker'],2
['pakistanpatient recovers from coronavirusthrows party to peopletested positive again gaand destiny toh fate equation nawabi na ghate'],2
['you can enjoy life and build riches at the same metre they key is knowing where the ancestry be between relish liveliness destroying your future'],3
if that fuckin bastard wins were all going to hang g from nooses you better fix this shit hillary clinton email to donna brazile october  ,3
['when you see a peculiar meme but you dont similar the person who divvy up it'],1
['he still typewrite he must be drop a line a book … where the fuck is that emoji'],1
['when my girl pissed me murder only she runs through the elbow room in her draws me my shaft'],1
['stupid you represent breed you should not'],2
['roll in the hay it doggy style practice'],3
['it might take care fucked improving merely her handjobs are be intimate unbelievable'],1
['and then i evidence that caprine animal fucker suckle my star topology spangled dick'],3
['im a simple piece i view loot i hit like'],3
['but man to grant a terrorist million dollar sign for killing an american oldierfucking scum bag'],3
i hang a sock on my doorknob so my roommate knows not to come in because im busy fucking the other sock,0
['when your grandma sees you for the first time in a unharmed week hes hence fucking bountiful meirl'],1
what if we used  of the brain,0
['follwers following suggest virat no exploiter found viratkohli follwers following suggested rohi follow meanwhile virat saala jalta hai mujhse'],3
america has stolen the jews the jews of god his jewelry the negroes they are the true hebrews google it,0
['texts polish with chemicals nobody thrash an oculus texts polish with chemicals everybody miss his shit'],1
['petrol price hits in india son who have ktm boy who have bicycle'],3
the most important thing in life is to have good friends not lots of friends ,0
['bitch please croak back to england'],2
no caption needed,0
['the villain i will ruin the world the sub where you gonna alive then the baddie'],3
['my parent hate this musician only because of his hairstyle'],2
['favorable reminder a hustler and con man are in the white house get it on things up'],3
['when you find out come out the girl you like doesnt comparable dank meme get me jazz up i wager she wipes back to front what a thot that goosey hoe i hope she die'],2
['why not share so i thought piece of tail it anjem choudary wants this textd because atomic number 2 says it insults islam'],1
['the george fox is hither'],2
kfc where your friends take you for treat where my friends take me for treat our friends are not same bro,0
['eat make more to a greater extent bacon sex'],1
['tie me to bed and coiffe whatever you desire'],2
['does atomic number 2 bite no but he bum injure you in other ways gar ja chutmari ke hume bhi corona discharge krvaega'],3
['girls detest boys who lie in smoke sleep first write short response donnt reply on time'],2
['gaand fatey toh fatey nawabi na ghatey'],2
